word	raw_frequency	freq_per_m	zipf	num_letters	orth_density	orth_density_nbrs	OLD20	orth_nbr_zipf_m	orth_nbr_zipf_SD	orth_C	IPA	phon_density	phon_density_nbrs	PLD20	phon_nbr_zipf_m	phon_nbr_zipf_SD	phon_C	pg_density	pg_density_nbrs	PGLD20	pg_nbr_zipf_m	pg_nbr_zipf_SD	pg_C	num_phonemes
գուշակների	1	0.548666739822232	2.7393086340625232	10	2	գուշակներ, գուշակներն	4.15	2.7393086340625232	0.0	1.0	ɡuʃakneɹi	0		3.75			0.0	0		4.4			0.0	9
դանդաղորեն	1	0.548666739822232	2.7393086340625232	10	0		4.75			0.0	dandaʀoɹen	0		4.8			0.0	0		4.85			0.0	10
տանջանք	1	0.548666739822232	2.7393086340625232	7	0		2.85			0.0	tandʒankʰ	0		3.75			0.0	0		3.8			0.0	9
իռլանդիայում	1	0.548666739822232	2.7393086340625232	12	0		5.7			0.0	irlandiaɪum	0		5.4			0.0	0		5.7			0.0	11
համաձայն	1	0.548666739822232	2.7393086340625232	8	0		3.6			0.0	hamadzaɪn	0		4.4			0.0	0		4.45			0.0	9
թոքերի	1	0.548666739822232	2.7393086340625232	6	0		2.7			0.0	tʰokʰeɹi	0		3.55			0.0	0		3.55			0.0	8
ծանոթացեք	1	0.548666739822232	2.7393086340625232	9	1	ծանոթացել	3.75	3.0403386297265045	0.0	0.0	tsanotʰatsʰekʰ	0		5.55			0.0	0		5.55			0.0	14
ոստայնաթելից	1	0.548666739822232	2.7393086340625232	12	0		6.5			0.0	vostaɪnatʰelitsʰ	0		8.0			0.0	0		8.05			0.0	16
միջուկ	1	0.548666739822232	2.7393086340625232	6	0		2.95			0.0	midʒuk	0		3.3			0.0	0		3.6			0.0	6
հարգի	1	0.548666739822232	2.7393086340625232	5	3	կարգի, հարկի, հարգ	1.85	2.7393086340625232	0.0	0.0	harɡi	3	karɡi, harki, harɡ	1.85	2.7393086340625232	0.0	0.0	3	կարգի(karɡi), հարկի(harki), հարգ(harɡ)	1.85	2.7393086340625232	0.0	0.0	5
տեղում	1	0.548666739822232	2.7393086340625232	6	2	հեղում, տենում	1.9	2.7393086340625232	0.0	0.0	teʀum	3	tevum, heʀum, tenum	1.85	2.7393086340625232	0.0	0.3333333333333333	2	հեղում(heʀum), տենում(tenum)	2.2	2.7393086340625232	0.0	0.0	5
հրավերքին	1	0.548666739822232	2.7393086340625232	9	0		3.95			0.0	həɹaverkʰin	0		5.25			0.0	0		5.25			0.0	11
եզրին	1	0.548666739822232	2.7393086340625232	5	0		2.55			0.0	jezɹin	0		2.9			0.0	0		2.9			0.0	6
խինդին	1	0.548666739822232	2.7393086340625232	6	0		2.65			0.0	χindin	0		2.7			0.0	0		2.75			0.0	6
կարտաքսենք	1	0.548666739822232	2.7393086340625232	10	0		4.75			0.0	kartakʰsenkʰ	0		5.15			0.0	0		5.6			0.0	12
ամրոցին	1	0.548666739822232	2.7393086340625232	7	2	ամրոցից, ամրոցի	2.65	2.7393086340625232	0.0	1.0	amɹotsʰin	1	amɹotsʰi	3.45	2.7393086340625232	0.0	0.0	1	ամրոցի(amɹotsʰi)	3.45	2.7393086340625232	0.0	0.0	9
կեղծ	1	0.548666739822232	2.7393086340625232	4	0		2.0			0.0	keʀts	0		2.3			0.0	0		2.5			0.0	5
խեղկատակն	1	0.548666739822232	2.7393086340625232	9	0		4.8			0.0	χeʀkatakən	0		4.9			0.0	0		4.9			0.0	10
թողնելով	1	0.548666739822232	2.7393086340625232	8	0		3.35			0.0	tʰoʀnelov	0		3.75			0.0	0		3.85			0.0	9
գայթակղում	1	0.548666739822232	2.7393086340625232	10	0		4.65			0.0	ɡaɪtʰakʀum	0		4.85			0.0	0		4.9			0.0	10
կռահեք	1	0.548666739822232	2.7393086340625232	6	0		2.75			0.0	kərahekʰ	0		3.15			0.0	0		3.25			0.0	8
հետաձգեք	1	0.548666739822232	2.7393086340625232	8	0		4.5			0.0	hetadzɡekʰ	0		5.35			0.0	0		5.35			0.0	10
նորվեգիայի	1	0.548666739822232	2.7393086340625232	10	0		5.3			0.0	norveɡiaɪi	0		5.75			0.0	0		5.75			0.0	10
մատնել	1	0.548666739822232	2.7393086340625232	6	2	մտնել, մատնեմ	1.9	2.889823631894514	0.1505149978319906	0.0	matnel	2	mətnel, matnem	1.9	2.889823631894514	0.1505149978319906	0.0	2	մտնել(mətnel), մատնեմ(matnem)	1.9	2.889823631894514	0.1505149978319906	0.0	6
նկատեցի	1	0.548666739822232	2.7393086340625232	7	1	չնկատեցի	2.75	2.7393086340625232	0.0	0.0	nəkatetsʰi	0		3.7			0.0	0		3.75			0.0	10
արշավ	1	0.548666739822232	2.7393086340625232	5	1	արշավը	1.95	2.7393086340625232	0.0	0.0	arʃav	1	arʃavə	2.45	2.7393086340625232	0.0	0.0	1	արշավը(arʃavə)	2.6	2.7393086340625232	0.0	0.0	5
եղև	1	0.548666739822232	2.7393086340625232	3	0		2.0			0.0	jeʀev	2	jeʀel, jeʀav	1.95	3.8898236318945134	0.2474250108400471	0.0	0		2.45			0.0	5
կիմանային	1	0.548666739822232	2.7393086340625232	9	1	կիմանայիք	3.5	2.7393086340625232	0.0	0.0	kimanaɪin	0		3.55			0.0	0		3.55			0.0	9
կնկարեմ	1	0.548666739822232	2.7393086340625232	7	0		2.85			0.0	kənkaɹem	0		2.95			0.0	0		3.15			0.0	8
կտրած	1	0.548666739822232	2.7393086340625232	5	1	կորած	1.95	2.7393086340625232	0.0	0.0	kətɹats	0		2.7			0.0	0		2.75			0.0	7
բրդոտ	1	0.548666739822232	2.7393086340625232	5	0		2.75			0.0	bərdot	0		3.45			0.0	0		3.65			0.0	6
լռեցնողը	1	0.548666739822232	2.7393086340625232	8	0		4.7			0.0	ləretsʰnoʀə	0		5.5			0.0	0		5.65			0.0	11
պաշտպանում	1	0.548666739822232	2.7393086340625232	10	0		3.3			0.0	paʃtpanum	0		3.25			0.0	0		3.4			0.0	9
տղամարդկանց	1	0.548666739822232	2.7393086340625232	11	0		5.35			0.0	təʀamardkantsʰ	0		6.55			0.0	0		6.7			0.0	14
սիբկուլոն	1	0.548666739822232	2.7393086340625232	9	1	սիբկուլո	4.65	3.0403386297265045	0.0	0.0	sibkulon	1	sibkulo	4.6	3.0403386297265045	0.0	0.0	1	սիբկուլո(sibkulo)	4.65	3.0403386297265045	0.0	0.0	8
շնության	1	0.548666739822232	2.7393086340625232	8	1	բնության	2.65	2.7393086340625232	0.0	0.0	ʃənutʰjan	1	bənutʰjan	2.95	2.7393086340625232	0.0	0.0	1	բնության(bənutʰjan)	3.1	2.7393086340625232	0.0	0.0	9
ազատել	1	0.548666739822232	2.7393086340625232	6	1	ազատվել	2.5	3.216429888782186	0.0	0.0	azatel	2	azatelu, azatvel	2.45	3.3669448866141765	0.1505149978319906	0.0	1	ազատվել(azatvel)	2.55	3.216429888782186	0.0	0.0	6
հպարտությունից	1	0.548666739822232	2.7393086340625232	14	0		4.7			0.0	həpartutʰjunitsʰ	0		6.7			0.0	0		6.7			0.0	16
պահեք	1	0.548666739822232	2.7393086340625232	5	4	պահել, պահեց, պահեն, պատեք	1.8	2.965081130810509	0.3910494353191908	0.5	pahekʰ	1	patekʰ	2.05	2.7393086340625232	0.0	0.0	1	պատեք(patekʰ)	2.05	2.7393086340625232	0.0	0.0	6
եկան	1	0.548666739822232	2.7393086340625232	4	9	կան, եկա, չկան, եկար, եկավ, վկան, եկած, եկաք, եղան	1.55	3.0279414324986917	0.3285060787011845	0.3611111111111111	jekan	4	jeka, jekar, jekav, jeʀan	1.8	3.009103945574429	0.1715552154766448	0.5	4	եկա(jeka), եկար(jekar), եկավ(jekav), եղան(jeʀan)	1.8	3.009103945574429	0.1715552154766448	0.5	5
ծաղրուծանակի	1	0.548666739822232	2.7393086340625232	12	0		5.85			0.0	tsaʀɹutsanaki	0		6.45			0.0	0		6.6			0.0	13
աջ	1	0.548666739822232	2.7393086340625232	2	9	այ, ախ, քաջ, առ, ահ, ափ, էջ, աբ, աջը	1.55	3.354705715596619	0.3455660121049681	0.4166666666666667	adʒ	2	edʒ, adʒə	1.9	2.889823631894514	0.1505149978319906	0.0	2	էջ(edʒ), աջը(adʒə)	1.9	2.889823631894514	0.1505149978319906	0.0	3
անձրևին	1	0.548666739822232	2.7393086340625232	7	0		3.05			0.0	andzɹevin	0		4.1			0.0	0		4.3			0.0	9
նեղ	1	0.548666739822232	2.7393086340625232	3	3	տեղ, դեղ, քեղ	1.85	3.0573894705422986	0.4498342328806766	1.0	neʀ	2	teʀ, deʀ	1.9	3.216429888782186	0.4771212547196626	1.0	2	տեղ(teʀ), դեղ(deʀ)	1.9	3.216429888782186	0.4771212547196626	1.0	3
սովորույթով	1	0.548666739822232	2.7393086340625232	11	0		5.25			0.0	sovoɹujtʰov	0		5.45			0.0	0		5.6			0.0	11
ընծայելու	1	0.548666739822232	2.7393086340625232	9	0		3.7			0.0	əntsaɪelu	0		3.85			0.0	0		4.3			0.0	9
մտերիմն	1	0.548666739822232	2.7393086340625232	7	0		3.15			0.0	məteɹimən	0		4.25			0.0	0		4.4			0.0	9
ներկայացնել	1	0.548666739822232	2.7393086340625232	11	1	ներկայացրել	4.35	2.7393086340625232	0.0	0.0	nerkaɪatsʰnel	1	nerkaɪatsʰɹel	4.5	2.7393086340625232	0.0	0.0	1	ներկայացրել(nerkaɪatsʰɹel)	4.7	2.7393086340625232	0.0	0.0	13
խորապես	1	0.548666739822232	2.7393086340625232	7	0		3.55			0.0	χoɹapes	0		3.8			0.0	0		3.85			0.0	7
սիրուններին	1	0.548666739822232	2.7393086340625232	11	0		4.6			0.0	siɹunneɹin	0		4.65			0.0	0		4.75			0.0	10
ետևից	1	0.548666739822232	2.7393086340625232	5	2	հետևից, ետևի	2.6	3.0403386297265045	0.3010299956639812	0.0	jetevitsʰ	1	hetevitsʰ	3.6	3.3413686253904857	0.0	0.0	1	հետևից(hetevitsʰ)	3.65	3.3413686253904857	0.0	0.0	9
լեցրեք	1	0.548666739822232	2.7393086340625232	6	0		2.85			0.0	letsʰɹekʰ	0		3.75			0.0	0		3.75			0.0	9
խթան	1	0.548666739822232	2.7393086340625232	4	0		2.0			0.0	χtʰan	0		2.6			0.0	0		2.7			0.0	5
խոստացված	1	0.548666739822232	2.7393086340625232	9	0		3.35			0.0	χostatsʰvats	0		3.95			0.0	0		4.0			0.0	12
լցվեցին	1	0.548666739822232	2.7393086340625232	7	0		3.4			0.0	lətsʰvetsʰin	0		4.6			0.0	0		4.6			0.0	12
ունեի	1	0.548666739822232	2.7393086340625232	5	8	ունի, ունես, ունեմ, ունեք, ունեն, ուներ, ունեիր, ունեիք	1.6	3.4779705023393124	0.5086425599269925	0.4642857142857143	unei	6	uni, unes, unem, unen, uner, uneir	1.7	3.53853389971377	0.4763179840613312	0.4666666666666667	6	ունի(uni), ունես(unes), ունեմ(unem), ունեն(unen), ուներ(uner), ունեիր(uneir)	1.75	3.53853389971377	0.4763179840613312	0.4666666666666667	4
պարքն	1	0.548666739822232	2.7393086340625232	5	5	պարոն, պարտքն, պարն, չարքն, շարքն	1.75	3.156580600197473	0.6938936819799407	0.2	parkʰən	2	partkʰən, ʃarkʰən	2.45	2.889823631894514	0.1505149978319906	0.0	2	պարտքն(partkʰən), շարքն(ʃarkʰən)	2.55	2.889823631894514	0.1505149978319906	0.0	7
փոխեցի	1	0.548666739822232	2.7393086340625232	6	0		2.8			0.0	pʰoχetsʰi	0		3.75			0.0	0		3.8			0.0	9
նավակի	1	0.548666739822232	2.7393086340625232	6	1	նամակի	2.2	2.7393086340625232	0.0	0.0	navaki	1	namaki	2.3	2.7393086340625232	0.0	0.0	1	նամակի(namaki)	2.35	2.7393086340625232	0.0	0.0	6
պաշտպան	1	0.548666739822232	2.7393086340625232	7	1	պաշտպանը	2.7	2.7393086340625232	0.0	0.0	paʃtpan	1	paʃtpanə	2.65	2.7393086340625232	0.0	0.0	1	պաշտպանը(paʃtpanə)	2.8	2.7393086340625232	0.0	0.0	7
գաղտնի	1	0.548666739822232	2.7393086340625232	6	0		2.8			0.0	ɡaʀtni	0		2.8			0.0	0		2.85			0.0	6
տաքարյունությունը	1	0.548666739822232	2.7393086340625232	17	0		6.8			0.0	takʰarjunutʰjunə	0		6.8			0.0	0		7.05			0.0	16
քաղցրիկ	1	0.548666739822232	2.7393086340625232	7	0		3.35			0.0	kʰaʀtsʰɹik	0		4.65			0.0	0		4.65			0.0	10
չսասանի	1	0.548666739822232	2.7393086340625232	7	1	սասանի	2.95	2.7393086340625232	0.0	0.0	tʃʰəsasani	0		4.3			0.0	0		4.3			0.0	10
սատկած	1	0.548666739822232	2.7393086340625232	6	0		2.75			0.0	satkats	0		2.8			0.0	0		2.8			0.0	7
քթերով	1	0.548666739822232	2.7393086340625232	6	0		2.85			0.0	kʰətʰeɹov	0		4.15			0.0	0		4.2			0.0	9
առաջնորդին	1	0.548666739822232	2.7393086340625232	10	0		3.75			0.0	aradʒnordin	0		3.9			0.0	0		4.0			0.0	11
ձևանում	1	0.548666739822232	2.7393086340625232	7	1	ձևացնում	2.3	2.7393086340625232	0.0	0.0	dzevanum	0		3.55			0.0	0		3.6			0.0	8
ման	1	0.548666739822232	2.7393086340625232	3	21	բան, նման, քան, կան, յան, մահ, տան, մահն, վան, մասն, մաբ, մատն, մաս, մակ, շան, ժան, մաբն, մնան, մաան, մա, մամ	1.0	3.247587435803225	0.5572242323931932	0.2714285714285714	man	14	ban, kan, jan, mah, tan, van, mab, mas, mak, ʃan, ʒan, maan, ma, mam	1.3	3.194588058100521	0.5488741219822604	0.3956043956043956	14	բան(ban), կան(kan), յան(jan), մահ(mah), տան(tan), վան(van), մաբ(mab), մաս(mas), մակ(mak), շան(ʃan), ժան(ʒan), մաան(maan), մա(ma), մամ(mam)	1.3	3.194588058100521	0.5488741219822604	0.3956043956043956	3
կեղծեն	1	0.548666739822232	2.7393086340625232	6	1	կեղծես	2.75	2.7393086340625232	0.0	0.0	keʀtsen	1	keʀtses	3.15	2.7393086340625232	0.0	0.0	1	կեղծես(keʀtses)	3.2	2.7393086340625232	0.0	0.0	7
մոռացա	1	0.548666739822232	2.7393086340625232	6	0		2.9			0.0	moratsʰa	0		3.3			0.0	0		3.4			0.0	8
բառերով	1	0.548666739822232	2.7393086340625232	7	0		2.6			0.0	bareɹov	0		2.7			0.0	0		2.7			0.0	7
ծայրահեղ	1	0.548666739822232	2.7393086340625232	8	0		4.0			0.0	tsaɪɹaheʀ	0		4.75			0.0	0		4.75			0.0	9
ձագերին	1	0.548666739822232	2.7393086340625232	7	1	ձագերի	2.65	2.7393086340625232	0.0	0.0	dzaɡeɹin	1	dzaɡeɹi	3.25	2.7393086340625232	0.0	0.0	1	ձագերի(dzaɡeɹi)	3.35	2.7393086340625232	0.0	0.0	8
խժռեց	1	0.548666739822232	2.7393086340625232	5	0		2.8			0.0	χʒretsʰ	0		2.9			0.0	0		2.9			0.0	7
աստվածն	1	0.548666739822232	2.7393086340625232	7	1	աստված	2.9	4.137248642734561	0.0	0.0	astvatsən	0		3.7			0.0	0		3.7			0.0	9
կսկեմ	1	0.548666739822232	2.7393086340625232	5	0		2.4			0.0	kəskem	0		2.6			0.0	0		2.65			0.0	6
կազմով	1	0.548666739822232	2.7393086340625232	6	0		2.6			0.0	kazmov	0		2.7			0.0	0		2.7			0.0	6
պառաված	1	0.548666739822232	2.7393086340625232	7	0		2.7			0.0	paravats	0		2.5			0.0	0		2.75			0.0	8
շողքերից	1	0.548666739822232	2.7393086340625232	8	0		3.25			0.0	ʃoʀkʰeɹitsʰ	0		4.4			0.0	0		4.4			0.0	11
արևաժամացույցի	1	0.548666739822232	2.7393086340625232	14	0		7.65			0.0	aɹevaʒamatsʰujtsʰi	0		9.75			0.0	0		9.9			0.0	18
զգեստի	1	0.548666739822232	2.7393086340625232	6	1	զգեստին	3.25	2.7393086340625232	0.0	0.0	əzɡesti	1	əzɡestin	3.8	2.7393086340625232	0.0	0.0	1	զգեստին(əzɡestin)	3.8	2.7393086340625232	0.0	0.0	7
շանը	1	0.548666739822232	2.7393086340625232	4	5	տանը, շանն, շան, յանը, բանը	1.75	2.9745268858736598	0.4704365036222726	0.4	ʃanə	6	tanə, ʃanən, ʃan, janə, ʃunə, banə	1.7	2.935323843905137	0.4383033338319697	0.2	5	տանը(tanə), շանն(ʃanən), շան(ʃan), յանը(janə), բանը(banə)	1.75	2.9745268858736598	0.4704365036222726	0.3	4
հետգրություն	1	0.548666739822232	2.7393086340625232	12	0		3.9			0.0	hetɡɹutʰjun	0		3.85			0.0	0		3.9			0.0	11
մահվանը	1	0.548666739822232	2.7393086340625232	7	1	մահվան	2.95	3.642398621054467	0.0	0.0	mahvanə	1	mahvan	3.05	3.642398621054467	0.0	0.0	1	մահվան(mahvan)	3.1	3.642398621054467	0.0	0.0	7
խլեց	1	0.548666739822232	2.7393086340625232	4	3	խլել, խփեց, խլեմ	2.05	2.8396519659505173	0.1419069008497054	0.3333333333333333	χletsʰ	0		2.7			0.0	0		2.7			0.0	6
անտոհմիկ	1	0.548666739822232	2.7393086340625232	8	0		4.1			0.0	antohmik	0		4.25			0.0	0		4.3			0.0	8
փչի	1	0.548666739822232	2.7393086340625232	3	1	չի	1.95	4.5522219907053785	0.0	0.0	pʰətʃʰi	0		3.0			0.0	0		3.15			0.0	7
էժան	1	0.548666739822232	2.7393086340625232	4	1	ժան	1.95	2.7393086340625232	0.0	0.0	eʒan	1	ʒan	1.95	2.7393086340625232	0.0	0.0	1	ժան(ʒan)	2.0	2.7393086340625232	0.0	0.0	4
համարձակվի	1	0.548666739822232	2.7393086340625232	10	0		4.2			0.0	hamardzakvi	0		4.7			0.0	0		4.85			0.0	11
ելնեմ	1	0.548666739822232	2.7393086340625232	5	1	ելնել	2.05	3.0403386297265045	0.0	0.0	jelnem	2	jelnum, jelnel	2.65	3.128384259254345	0.0880456295278406	0.0	1	ելնել(jelnel)	2.7	3.0403386297265045	0.0	0.0	6
խիզախ	1	0.548666739822232	2.7393086340625232	5	0		2.9			0.0	χizaχ	0		2.95			0.0	0		3.0			0.0	5
հրդեհից	1	0.548666739822232	2.7393086340625232	7	0		3.8			0.0	hərdehitsʰ	0		4.45			0.0	0		4.55			0.0	10
զարմուհի	1	0.548666739822232	2.7393086340625232	8	0		3.65			0.0	zarmuhi	0		3.4			0.0	0		3.85			0.0	7
քշում	1	0.548666739822232	2.7393086340625232	5	2	քնում, քաշում	1.9	2.9778692614223545	0.2385606273598313	0.0	kʰəʃum	2	kʰənum, kʰaʃum	2.5	2.9778692614223545	0.2385606273598313	0.0	2	քնում(kʰənum), քաշում(kʰaʃum)	2.65	2.9778692614223545	0.2385606273598313	0.0	6
մեղքով	1	0.548666739822232	2.7393086340625232	6	0		2.5			0.0	meʀkʰov	0		2.6			0.0	0		2.6			0.0	7
կարլիոնը	1	0.548666739822232	2.7393086340625232	8	1	կարլիոնի	3.65	2.7393086340625232	0.0	0.0	karlionə	1	karlioni	3.65	2.7393086340625232	0.0	0.0	1	կարլիոնի(karlioni)	3.7	2.7393086340625232	0.0	0.0	8
տարքվինի	1	0.548666739822232	2.7393086340625232	8	0		3.75			0.0	tarkʰvini	0		4.1			0.0	0		4.25			0.0	9
ամսեկան	1	0.548666739822232	2.7393086340625232	7	1	ամսական	3.0	2.7393086340625232	0.0	0.0	amsekan	1	amsakan	2.9	2.7393086340625232	0.0	0.0	1	ամսական(amsakan)	3.05	2.7393086340625232	0.0	0.0	7
շոյել	1	0.548666739822232	2.7393086340625232	5	1	ջոյել	2.4	2.7393086340625232	0.0	0.0	ʃojel	0		2.6			0.0	0		2.7			0.0	5
պապիկ	1	0.548666739822232	2.7393086340625232	5	2	կապիկ, շապիկ	2.15	2.7393086340625232	0.0	1.0	papik	2	kapik, ʃapik	2.25	2.7393086340625232	0.0	1.0	2	կապիկ(kapik), շապիկ(ʃapik)	2.3	2.7393086340625232	0.0	1.0	5
մնան	1	0.548666739822232	2.7393086340625232	4	9	մնա, մնաս, մնաք, մնամ, մնալ, մնաց, մնանք, ման, մաան	1.55	3.2324905525257024	0.4159866140524226	0.4722222222222222	mənan	4	məna, mənas, mənam, mənal	1.8	3.57917263909277	0.239183400021573	1.0	4	մնա(məna), մնաս(mənas), մնամ(mənam), մնալ(mənal)	1.8	3.57917263909277	0.239183400021573	1.0	5
կեսգիշերին	1	0.548666739822232	2.7393086340625232	10	1	կեսգիշերից	4.45	2.7393086340625232	0.0	0.0	kesɡiʃeɹin	0		4.55			0.0	0		4.55			0.0	10
ապականված	1	0.548666739822232	2.7393086340625232	9	0		3.85			0.0	apakanvats	0		4.15			0.0	0		4.2			0.0	10
այրու	1	0.548666739822232	2.7393086340625232	5	3	այդու, արու, այրում	2.2	2.972298635507863	0.3294976199413265	0.0	aɪɹu	3	aɪdu, aɹu, aɪɹum	1.9	2.972298635507863	0.3294976199413265	0.0	3	այդու(aɪdu), արու(aɹu), այրում(aɪɹum)	2.4	2.972298635507863	0.3294976199413265	0.0	4
արևի	1	0.548666739822232	2.7393086340625232	4	5	արի, երևի, արևը, արվի, արևն	1.75	3.386817381691098	0.3232916290599172	0.2	aɹevi	1	aɹevə	1.95	3.3413686253904857	0.0	0.0	1	արևը(aɹevə)	2.35	3.3413686253904857	0.0	0.0	5
ճուտիկ	1	0.548666739822232	2.7393086340625232	6	0		3.0			0.0	tʃutik	0		3.3			0.0	0		3.8			0.0	6
նշմարվում	1	0.548666739822232	2.7393086340625232	9	1	նշմարում	3.4	3.0403386297265045	0.0	0.0	nəʃmarvum	0		3.85			0.0	0		3.9			0.0	9
արթնության	1	0.548666739822232	2.7393086340625232	10	0		3.1			0.0	artʰnutʰjan	0		3.85			0.0	0		3.95			0.0	11
լրաբեր	1	0.548666739822232	2.7393086340625232	6	1	ջրաբեր	2.9	2.7393086340625232	0.0	0.0	ləɹaber	0		3.6			0.0	0		3.6			0.0	7
գերդաստանից	1	0.548666739822232	2.7393086340625232	11	0		5.0			0.0	ɡerdastanitsʰ	0		5.55			0.0	0		5.55			0.0	13
գրոշով	1	0.548666739822232	2.7393086340625232	6	1	գրոհով	2.9	2.7393086340625232	0.0	0.0	ɡəɹoʃov	1	ɡəɹohov	3.25	2.7393086340625232	0.0	0.0	1	գրոհով(ɡəɹohov)	3.25	2.7393086340625232	0.0	0.0	7
հաուզինգ	1	0.548666739822232	2.7393086340625232	8	0		3.95			0.0	hauzinɡ	0		3.85			0.0	0		3.95			0.0	7
փորձենք	1	0.548666739822232	2.7393086340625232	7	2	փորձանք, փորձեք	2.85	2.9778692614223545	0.2385606273598313	0.0	pʰordzenkʰ	2	pʰordzankʰ, pʰordzekʰ	4.15	2.9778692614223545	0.2385606273598313	0.0	2	փորձանք(pʰordzankʰ), փորձեք(pʰordzekʰ)	4.15	2.9778692614223545	0.2385606273598313	0.0	10
ընթրիք	1	0.548666739822232	2.7393086340625232	6	3	ընթրիքը, ընթրիքի, ընթրիքն	2.65	2.8396519659505173	0.1419069008497054	1.0	əntʰɹikʰ	2	əntʰɹikʰə, əntʰɹikʰi	3.4	2.889823631894514	0.1505149978319906	1.0	2	ընթրիքը(əntʰɹikʰə), ընթրիքի(əntʰɹikʰi)	3.55	2.889823631894514	0.1505149978319906	1.0	8
եղբայրների	1	0.548666739822232	2.7393086340625232	10	2	եղբայրներն, եղբայրները	4.3	2.7393086340625232	0.0	1.0	jeʀbaɪrneɹi	1	jeʀbaɪrneɹə	4.95	2.7393086340625232	0.0	0.0	1	եղբայրները(jeʀbaɪrneɹə)	5.0	2.7393086340625232	0.0	0.0	11
փախչելու	1	0.548666739822232	2.7393086340625232	8	0		2.85			0.0	pʰaχtʃʰelu	1	pʰaχtʃʰel	3.95	3.216429888782186	0.0	0.0	0		4.1			0.0	10
տեսքից	1	0.548666739822232	2.7393086340625232	6	0		2.4			0.0	teskʰitsʰ	0		3.05			0.0	0		3.25			0.0	9
գիտեիք	1	0.548666739822232	2.7393086340625232	6	3	գիտեք, գիտեի, գիտենք	2.15	3.258076134318286	0.4415569784151426	0.6666666666666666	ɡiteikʰ	2	ɡitekʰ, ɡitenkʰ	2.65	3.278899257086336	0.5395906230238126	1.0	2	գիտեք(ɡitekʰ), գիտենք(ɡitenkʰ)	2.65	3.278899257086336	0.5395906230238126	1.0	7
խոստում	1	0.548666739822232	2.7393086340625232	7	3	խոսում, խոստումը, խոսվում	2.35	3.165559834380133	0.6028102284669746	0.3333333333333333	χostum	3	χosum, χostumə, χosvum	2.4	3.165559834380133	0.6028102284669746	0.3333333333333333	3	խոսում(χosum), խոստումը(χostumə), խոսվում(χosvum)	2.5	3.165559834380133	0.6028102284669746	0.3333333333333333	6
եկած	1	0.548666739822232	2.7393086340625232	4	6	եկա, եղած, եկար, եկավ, եկան, եկաք	1.7	2.9986923841904045	0.1969974284971864	0.6666666666666666	jekats	1	jeʀats	2.45	3.216429888782186	0.0	0.0	1	եղած(jeʀats)	2.45	3.216429888782186	0.0	0.0	6
տնով	1	0.548666739822232	2.7393086340625232	4	2	քնով, ձնով	1.9	2.7393086340625232	0.0	1.0	tənov	0		2.4			0.0	0		2.4			0.0	5
զարմը	1	0.548666739822232	2.7393086340625232	5	2	զարմի, զարմն	2.0	2.889823631894514	0.1505149978319906	1.0	zarmə	2	zarmi, zarmən	2.35	2.889823631894514	0.1505149978319906	0.0	2	զարմի(zarmi), զարմն(zarmən)	2.45	2.889823631894514	0.1505149978319906	0.0	5
կտևեր	1	0.548666739822232	2.7393086340625232	5	0		2.55			0.0	kətever	0		2.9			0.0	0		3.1			0.0	7
գովեստով	1	0.548666739822232	2.7393086340625232	8	0		4.1			0.0	ɡovestov	0		4.4			0.0	0		4.5			0.0	8
