word	raw_frequency	freq_per_m	zipf	num_letters	num_phonemes	orth_density	orth_density_nbrs	OLD20	orth_nbr_zipf_m	orth_nbr_zipf_SD	orth_C	IPA	phon_density	phon_density_nbrs	PLD20	phon_nbr_zipf_m	phon_nbr_zipf_SD	phon_C	pg_density	pg_density_nbrs	PGLD20	pg_nbr_zipf_m	pg_nbr_zipf_SD	pg_C
ойыныңызды	1	0.7479431563201198	2.873868592738016	10	10	0		4.5			0.0	ojənəŋəzdə	0		4.5			0.0	0		4.5			0.0
көрсететінімді	1	0.7479431563201198	2.873868592738016	14	14	0		6.3			0.0	kɵɾsetetɪnɪmdɪ	0		6.3			0.0	0		6.3			0.0
сенбеуіміз	1	0.7479431563201198	2.873868592738016	10	10	0		4.1			0.0	senbewɪmɪz	0		4.1			0.0	0		4.1			0.0
кесел	1	0.7479431563201198	2.873868592738016	5	5	0		2.1			0.0	keseɫ	0		2.1			0.0	0		2.1			0.0
жазыпсың	1	0.7479431563201198	2.873868592738016	8	8	0		3.3			0.0	ʒɑzəpsəŋ	0		3.3			0.0	0		3.3			0.0
сұрағанын	1	0.7479431563201198	2.873868592738016	9	9	1	сұрағаны	3.25	2.873868592738016	0.0	0.0	sʊɾɑʀɑnən	1	sʊɾɑʀɑnə	3.25	2.873868592738016	0.0	0.0	1	сұрағаны(sʊɾɑʀɑnə)	3.25	2.873868592738016	0.0	0.0
юрофф	1	0.7479431563201198	2.873868592738016	5	6	0		3.8			0.0	juɾoff	0		4.0			0.0	0		4.7			0.0
недеген	1	0.7479431563201198	2.873868592738016	7	7	0		2.8			0.0	nedeɡen	0		2.8			0.0	0		2.8			0.0
шағымданам	1	0.7479431563201198	2.873868592738016	10	10	0		4.9			0.0	ʃɑʀəmdɑnɑm	0		4.9			0.0	0		4.9			0.0
мемориал	1	0.7479431563201198	2.873868592738016	8	9	0		4.7			0.0	memoɾəjɑɫ	0		5.2			0.0	0		5.2			0.0
қабатта	1	0.7479431563201198	2.873868592738016	7	7	1	қабатты	3.0	2.873868592738016	0.0	0.0	qɑbɑttɑ	1	qɑbɑttə	3.05	2.873868592738016	0.0	0.0	1	қабатты(qɑbɑttə)	3.05	2.873868592738016	0.0	0.0
қалар	1	0.7479431563201198	2.873868592738016	5	5	7	қалай, қала, алар, қалап, қалау, қалам, қатар	1.65	3.23766040180632	0.4503017466585663	0.4761904761904761	qɑɫɑɾ	7	qɑɫɑj, qɑɫɑ, ɑɫɑɾ, qɑɫɑp, qɑɫɑw, qɑɫɑm, qɑtɑɾ	1.65	3.23766040180632	0.4503017466585663	0.4761904761904761	7	қалай(qɑɫɑj), қала(qɑɫɑ), алар(ɑɫɑɾ), қалап(qɑɫɑp), қалау(qɑɫɑw), қалам(qɑɫɑm), қатар(qɑtɑɾ)	1.65	3.23766040180632	0.4503017466585663	0.4761904761904761
келіспесеңіз	1	0.7479431563201198	2.873868592738016	12	12	0		5.8			0.0	kelɪspeseŋɪz	0		5.8			0.0	0		5.8			0.0
шара	1	0.7479431563201198	2.873868592738016	4	4	7	бара, сара, қара, ара, шаруа, шарт, жара	1.65	3.2138987701253887	0.3964676728492708	0.4761904761904761	ʃɑɾɑ	7	bɑɾɑ, sɑɾɑ, qɑɾɑ, ɑɾɑ, ʃɑɾwɑ, ʃɑɾt, ʒɑɾɑ	1.65	3.2138987701253887	0.3964676728492708	0.4761904761904761	7	бара(bɑɾɑ), сара(sɑɾɑ), қара(qɑɾɑ), ара(ɑɾɑ), шаруа(ʃɑɾwɑ), шарт(ʃɑɾt), жара(ʒɑɾɑ)	1.65	3.2138987701253887	0.3964676728492708	0.4761904761904761
оқушылар	1	0.7479431563201198	2.873868592738016	8	8	0		4.25			0.0	oqwʃəɫɑɾ	0		4.35			0.0	0		4.35			0.0
боқ	1	0.7479431563201198	2.873868592738016	3	3	6	жоқ, бос, боп, бол, бо, оқ	1.7	3.6248308974634793	0.6832936409705345	0.4666666666666667	boq	6	ʒoq, bos, bop, boɫ, bo, oq	1.7	3.6248308974634793	0.6832936409705345	0.4666666666666667	6	жоқ(ʒoq), бос(bos), боп(bop), бол(boɫ), бо(bo), оқ(oq)	1.7	3.6248308974634793	0.6832936409705345	0.4666666666666667
кәсіпкер	1	0.7479431563201198	2.873868592738016	8	8	0		3.9			0.0	kæsɪpkeɾ	0		3.9			0.0	0		3.9			0.0
сезімталдықты	1	0.7479431563201198	2.873868592738016	13	13	0		7.5			0.0	sezɪmtɑɫdəqtə	0		7.55			0.0	0		7.55			0.0
тапсырма	1	0.7479431563201198	2.873868592738016	8	8	1	тапсырмаң	3.4	2.873868592738016	0.0	0.0	tɑpsəɾmɑ	1	tɑpsəɾmɑŋ	3.4	2.873868592738016	0.0	0.0	1	тапсырмаң(tɑpsəɾmɑŋ)	3.4	2.873868592738016	0.0	0.0
тастама	1	0.7479431563201198	2.873868592738016	7	7	0		2.8			0.0	tɑstɑmɑ	0		2.8			0.0	0		2.8			0.0
қоя	1	0.7479431563201198	2.873868592738016	3	4	5	қой, қол, қош, қою, қоям	1.75	3.572699511541704	0.4393529829343642	0.6	qoja	3	qoj, qoju, qojam	1.85	3.434282338529878	0.4950955883864483	0.3333333333333333	3	қой(qoj), қою(qoju), қоям(qojam)	2.1	3.434282338529878	0.4950955883864483	0.3333333333333333
мыналар	1	0.7479431563201198	2.873868592738016	7	7	0		3.2			0.0	mənɑɫɑɾ	0		3.2			0.0	0		3.2			0.0
еңбегіммен	1	0.7479431563201198	2.873868592738016	10	10	0		4.85			0.0	eŋbeɡɪmmen	0		4.85			0.0	0		4.85			0.0
кірмей	1	0.7479431563201198	2.873868592738016	6	6	1	кірме	2.6	2.873868592738016	0.0	0.0	kɪɾmej	1	kɪɾme	2.6	2.873868592738016	0.0	0.0	1	кірме(kɪɾme)	2.6	2.873868592738016	0.0	0.0
өзгертесің	1	0.7479431563201198	2.873868592738016	10	10	0		4.2			0.0	ɵzɡeɾtesɪŋ	0		4.2			0.0	0		4.2			0.0
үйренеміз	1	0.7479431563201198	2.873868592738016	9	9	0		3.8			0.0	ujɾenemɪz	0		3.8			0.0	0		3.8			0.0
бассейн	1	0.7479431563201198	2.873868592738016	7	7	1	бассейні	3.55	2.873868592738016	0.0	0.0	bɑssejn	1	bɑssejnɪ	3.55	2.873868592738016	0.0	0.0	1	бассейні(bɑssejnɪ)	3.55	2.873868592738016	0.0	0.0
тәртіпке	1	0.7479431563201198	2.873868592738016	8	8	0		4.2			0.0	tæɾtɪpke	0		4.2			0.0	0		4.2			0.0
сұмырай	1	0.7479431563201198	2.873868592738016	7	7	0		3.4			0.0	sʊməɾɑj	0		3.4			0.0	0		3.4			0.0
бетпақ	1	0.7479431563201198	2.873868592738016	6	6	1	батпақ	3.15	3.350989847457678	0.0	0.0	betpɑq	1	bɑtpɑq	3.1	3.350989847457678	0.0	0.0	1	батпақ(bɑtpɑq)	3.15	3.350989847457678	0.0	0.0
болдық	1	0.7479431563201198	2.873868592738016	6	6	3	болды, болдым, болдың	1.85	3.8263127582151046	0.4288212949313439	1.0	boɫdəq	3	boɫdə, boɫdəm, boɫdəŋ	1.85	3.8263127582151046	0.4288212949313439	1.0	3	болды(boɫdə), болдым(boɫdəm), болдың(boɫdəŋ)	1.85	3.8263127582151046	0.4288212949313439	1.0
алыған	1	0.7479431563201198	2.873868592738016	6	6	2	алған, алынған	2.3	3.2964176127451443	0.4225490200071282	0.0	ɑɫəʀɑn	2	ɑɫʀɑn, ɑɫənʀɑn	2.3	3.2964176127451443	0.4225490200071282	0.0	2	алған(ɑɫʀɑn), алынған(ɑɫənʀɑn)	2.3	3.2964176127451443	0.4225490200071282	0.0
жүргем	1	0.7479431563201198	2.873868592738016	6	6	1	жүрген	2.5	2.873868592738016	0.0	0.0	ʒuɾɡem	1	ʒuɾɡen	2.5	2.873868592738016	0.0	0.0	1	жүрген(ʒuɾɡen)	2.5	2.873868592738016	0.0	0.0
ақытыңызды	1	0.7479431563201198	2.873868592738016	10	10	1	уақытыңызды	4.0	2.873868592738016	0.0	0.0	ɑqətəŋəzdə	1	wɑqətəŋəzdə	4.0	2.873868592738016	0.0	0.0	1	уақытыңызды(wɑqətəŋəzdə)	4.0	2.873868592738016	0.0	0.0
түрмеде	1	0.7479431563201198	2.873868592738016	7	7	0		3.15			0.0	tuɾmede	0		3.15			0.0	0		3.15			0.0
оқудан	1	0.7479431563201198	2.873868592738016	6	6	0		2.9			0.0	oqwdɑn	0		2.9			0.0	0		2.9			0.0
сындыру	1	0.7479431563201198	2.873868592738016	7	7	1	сындыр	3.35	2.873868592738016	0.0	0.0	səndəɾw	1	səndəɾ	3.35	2.873868592738016	0.0	0.0	1	сындыр(səndəɾ)	3.35	2.873868592738016	0.0	0.0
отырыңдар	1	0.7479431563201198	2.873868592738016	9	9	0		3.45			0.0	otəɾəŋdɑɾ	0		3.45			0.0	0		3.45			0.0
кетіңдер	1	0.7479431563201198	2.873868592738016	8	8	3	келіңдер, кеттіңдер, жетіңдер	2.6	3.1332523428658967	0.1969974284971862	0.0	ketɪŋdeɾ	3	kelɪŋdeɾ, kettɪŋdeɾ, ʒetɪŋdeɾ	2.6	3.1332523428658967	0.1969974284971862	0.0	3	келіңдер(kelɪŋdeɾ), кеттіңдер(kettɪŋdeɾ), жетіңдер(ʒetɪŋdeɾ)	2.6	3.1332523428658967	0.1969974284971862	0.0
құтылудың	1	0.7479431563201198	2.873868592738016	9	9	0		4.45			0.0	qʊtəɫwdəŋ	0		4.45			0.0	0		4.45			0.0
торайға	1	0.7479431563201198	2.873868592738016	7	7	0		3.35			0.0	toɾɑjʀɑ	0		3.3			0.0	0		3.35			0.0
кеткенің	1	0.7479431563201198	2.873868592738016	8	8	3	кеткенсің, кеткені, кеткеніңе	2.45	2.8738685927380154	4.440892098500626e-16	0.0	ketkenɪŋ	3	ketkensɪŋ, ketkenɪ, ketkenɪŋe	2.45	2.8738685927380154	4.440892098500626e-16	0.0	3	кеткенсің(ketkensɪŋ), кеткені(ketkenɪ), кеткеніңе(ketkenɪŋe)	2.45	2.8738685927380154	4.440892098500626e-16	0.0
тиме	1	0.7479431563201198	2.873868592738016	4	5	1	тимей	2.3	3.1748985884019967	0.0	0.0	təjme	1	təjmej	2.5	3.1748985884019967	0.0	0.0	1	тимей(təjmej)	2.5	3.1748985884019967	0.0	0.0
дәрілерін	1	0.7479431563201198	2.873868592738016	9	9	0		3.3			0.0	dæɾɪleɾɪn	0		3.3			0.0	0		3.3			0.0
бересіз	1	0.7479431563201198	2.873868592738016	7	7	2	береміз, бересің	2.3	3.0243835905700065	0.1505149978319904	0.0	beɾesɪz	2	beɾemɪz, beɾesɪŋ	2.3	3.0243835905700065	0.1505149978319904	0.0	2	береміз(beɾemɪz), бересің(beɾesɪŋ)	2.3	3.0243835905700065	0.1505149978319904	0.0
тамағымыз	1	0.7479431563201198	2.873868592738016	9	9	0		3.7			0.0	tɑmɑʀəməz	0		3.7			0.0	0		3.7			0.0
ұнады	1	0.7479431563201198	2.873868592738016	5	5	1	ұнайды	2.45	3.1748985884019967	0.0	0.0	ʊnɑdə	1	ʊnɑjdə	2.45	3.1748985884019967	0.0	0.0	1	ұнайды(ʊnɑjdə)	2.45	3.1748985884019967	0.0	0.0
ник	1	0.7479431563201198	2.873868592738016	3	4	1	ники	1.95	2.873868592738016	0.0	0.0	nəjk	0		2.55			0.0	0		2.6			0.0
істеймін	1	0.7479431563201198	2.873868592738016	8	8	2	істейтін, істейміз	2.6	3.0243835905700065	0.1505149978319904	0.0	ɪstejmɪn	2	ɪstejtɪn, ɪstejmɪz	2.6	3.0243835905700065	0.1505149978319904	0.0	2	істейтін(ɪstejtɪn), істейміз(ɪstejmɪz)	2.6	3.0243835905700065	0.1505149978319904	0.0
кристі	1	0.7479431563201198	2.873868592738016	6	7	0		2.95			0.0	kɾəjstɪ	0		3.5			0.0	0		3.5			0.0
сендім	1	0.7479431563201198	2.873868592738016	6	6	2	сенгім, сенді	2.0	3.0243835905700065	0.1505149978319904	0.0	sendɪm	3	senɡɪm, sendɪ, sendɪ	1.85	2.974211924626009	0.1419069008497052	0.0	3	сенгім(senɡɪm), сенді(sendɪ), сенді(sendɪ)	1.85	2.974211924626009	0.1419069008497052	0.0
болшы	1	0.7479431563201198	2.873868592738016	5	5	2	болды, болуы	1.9	3.95304983878564	0.4771212547196624	1.0	boɫʃə	2	boɫdə, boɫwə	1.9	3.95304983878564	0.4771212547196624	1.0	2	болды(boɫdə), болуы(boɫwə)	1.9	3.95304983878564	0.4771212547196624	1.0
естен	1	0.7479431563201198	2.873868592738016	5	5	1	есте	1.95	2.873868592738016	0.0	0.0	esten	1	este	1.95	2.873868592738016	0.0	0.0	1	есте(este)	1.95	2.873868592738016	0.0	0.0
болашақ	1	0.7479431563201198	2.873868592738016	7	7	0		2.85			0.0	boɫɑʃɑq	0		2.85			0.0	0		2.85			0.0
іргетасын	1	0.7479431563201198	2.873868592738016	9	9	1	іргетасы	4.75	2.873868592738016	0.0	0.0	ɪɾɡetɑsən	1	ɪɾɡetɑsə	4.75	2.873868592738016	0.0	0.0	1	іргетасы(ɪɾɡetɑsə)	4.75	2.873868592738016	0.0	0.0
іздеңдер	1	0.7479431563201198	2.873868592738016	8	8	0		3.8			0.0	ɪzdeŋdeɾ	0		3.8			0.0	0		3.8			0.0
түстік	1	0.7479431563201198	2.873868592738016	6	6	1	түсті	2.75	3.1748985884019967	0.0	0.0	tustɪk	1	tustɪ	2.75	3.1748985884019967	0.0	0.0	1	түсті(tustɪ)	2.75	3.1748985884019967	0.0	0.0
артымнан	1	0.7479431563201198	2.873868592738016	8	8	0		3.35			0.0	ɑɾtəmnɑn	0		3.35			0.0	0		3.35			0.0
халықпен	1	0.7479431563201198	2.873868592738016	8	8	0		3.75			0.0	xɑɫəqpen	0		3.75			0.0	0		3.75			0.0
ұйықтамай	1	0.7479431563201198	2.873868592738016	9	9	0		3.65			0.0	ʊjəqtɑmɑj	0		3.6			0.0	0		3.65			0.0
пациент	1	0.7479431563201198	2.873868592738016	7	9	0		3.5			0.0	pɑtsəjent	0		4.1			0.0	0		4.15			0.0
түсінбейтін	1	0.7479431563201198	2.873868592738016	11	11	0		3.8			0.0	tusɪnbejtɪn	0		3.8			0.0	0		3.8			0.0
дәрісі	1	0.7479431563201198	2.873868592738016	6	6	2	дәріні, дәрісін	2.7	3.1748985884019967	0.0	0.0	dæɾɪsɪ	2	dæɾɪnɪ, dæɾɪsɪn	2.7	3.1748985884019967	0.0	0.0	2	дәріні(dæɾɪnɪ), дәрісін(dæɾɪsɪn)	2.7	3.1748985884019967	0.0	0.0
эксперимент	1	0.7479431563201198	2.873868592738016	11	12	0		5.85			0.0	ekspeɾəjment	0		6.45			0.0	0		6.5			0.0
хабарлассаңыз	1	0.7479431563201198	2.873868592738016	13	13	0		5.9			0.0	xɑbɑɾɫɑssɑŋəz	0		5.9			0.0	0		5.9			0.0
бәлесің	1	0.7479431563201198	2.873868592738016	7	7	1	білесің	2.7	3.953049838785641	0.0	0.0	bælesɪŋ	1	bɪlesɪŋ	2.7	3.953049838785641	0.0	0.0	1	білесің(bɪlesɪŋ)	2.7	3.953049838785641	0.0	0.0
хабарласамын	1	0.7479431563201198	2.873868592738016	12	12	0		4.9			0.0	xɑbɑɾɫɑsɑmən	0		4.9			0.0	0		4.9			0.0
меірбике	1	0.7479431563201198	2.873868592738016	8	9	1	мейірбике	4.65	3.1748985884019967	0.0	0.0	meɪɾbəjke	1	mejɪɾbəjke	5.15	3.1748985884019967	0.0	0.0	1	мейірбике(mejɪɾbəjke)	5.15	3.1748985884019967	0.0	0.0
білмеппіз	1	0.7479431563201198	2.873868592738016	9	9	0		3.6			0.0	bɪɫmeppɪz	0		3.95			0.0	0		3.95			0.0
десе	1	0.7479431563201198	2.873868592738016	4	4	2	дене, десең	1.9	3.373868592738016	0.5	0.0	dese	2	dene, deseŋ	1.9	3.373868592738016	0.5	0.0	2	дене(dene), десең(deseŋ)	1.9	3.373868592738016	0.5	0.0
тұратынын	1	0.7479431563201198	2.873868592738016	9	9	1	тұратынына	3.6	2.873868592738016	0.0	0.0	tʊɾɑtənən	1	tʊɾɑtənənɑ	3.6	2.873868592738016	0.0	0.0	1	тұратынына(tʊɾɑtənənɑ)	3.6	2.873868592738016	0.0	0.0
ұнар	1	0.7479431563201198	2.873868592738016	4	4	1	ұнай	2.1	2.873868592738016	0.0	0.0	ʊnɑɾ	1	ʊnɑj	2.1	2.873868592738016	0.0	0.0	1	ұнай(ʊnɑj)	2.1	2.873868592738016	0.0	0.0
скот	1	0.7479431563201198	2.873868592738016	4	4	0		2.6			0.0	skot	0		2.6			0.0	0		2.6			0.0
шығатын	1	0.7479431563201198	2.873868592738016	7	7	1	шығамын	2.7	2.873868592738016	0.0	0.0	ʃəʀɑtən	1	ʃəʀɑmən	2.7	2.873868592738016	0.0	0.0	1	шығамын(ʃəʀɑmən)	2.7	2.873868592738016	0.0	0.0
әйелмен	1	0.7479431563201198	2.873868592738016	7	7	0		2.75			0.0	æjeɫmen	0		2.75			0.0	0		2.75			0.0
ақылы	1	0.7479431563201198	2.873868592738016	5	5	2	арқылы, ақыры	2.1	2.873868592738016	0.0	0.0	ɑqəɫə	2	ɑɾqəɫə, ɑqəɾə	2.1	2.873868592738016	0.0	0.0	2	арқылы(ɑɾqəɫə), ақыры(ɑqəɾə)	2.1	2.873868592738016	0.0	0.0
мектептен	1	0.7479431563201198	2.873868592738016	9	9	1	мектептер	4.0	2.873868592738016	0.0	0.0	mektepten	1	mektepteɾ	4.0	2.873868592738016	0.0	0.0	1	мектептер(mektepteɾ)	4.0	2.873868592738016	0.0	0.0
үйінен	1	0.7479431563201198	2.873868592738016	6	6	1	үйіне	2.65	3.1748985884019967	0.0	0.0	ujɪnen	1	ujɪne	2.65	3.1748985884019967	0.0	0.0	1	үйіне(ujɪne)	2.65	3.1748985884019967	0.0	0.0
шығармайды	1	0.7479431563201198	2.873868592738016	10	10	0		3.6			0.0	ʃəʀɑɾmɑjdə	0		3.6			0.0	0		3.6			0.0
үнемі	1	0.7479431563201198	2.873868592738016	5	5	0		2.7			0.0	unemɪ	0		2.7			0.0	0		2.7			0.0
уақытыңызды	1	0.7479431563201198	2.873868592738016	11	11	2	уақытымызды, ақытыңызды	4.35	3.0243835905700065	0.1505149978319904	0.0	wɑqətəŋəzdə	2	wɑqətəməzdə, ɑqətəŋəzdə	4.35	3.0243835905700065	0.1505149978319904	0.0	2	уақытымызды(wɑqətəməzdə), ақытыңызды(ɑqətəŋəzdə)	4.35	3.0243835905700065	0.1505149978319904	0.0
алғаш	1	0.7479431563201198	2.873868592738016	5	5	2	алған, алға	1.9	3.2964176127451443	0.4225490200071282	1.0	ɑɫʀɑʃ	2	ɑɫʀɑn, ɑɫʀɑ	1.9	3.2964176127451443	0.4225490200071282	1.0	2	алған(ɑɫʀɑn), алға(ɑɫʀɑ)	1.9	3.2964176127451443	0.4225490200071282	1.0
мықты	1	0.7479431563201198	2.873868592738016	5	5	1	шықты	2.6	3.350989847457678	0.0	0.0	məqtə	1	ʃəqtə	2.6	3.350989847457678	0.0	0.0	1	шықты(ʃəqtə)	2.6	3.350989847457678	0.0	0.0
тани	1	0.7479431563201198	2.873868592738016	4	5	0		2.0			0.0	tɑnəj	1	tɑnəs	2.05	3.1748985884019967	0.0	0.0	0		2.65			0.0
отырмасаң	1	0.7479431563201198	2.873868592738016	9	9	0		3.9			0.0	otəɾmɑsɑŋ	0		3.9			0.0	0		3.9			0.0
жасырып	1	0.7479431563201198	2.873868592738016	7	7	0		2.85			0.0	ʒɑsəɾəp	0		2.85			0.0	0		2.85			0.0
қарағаннан	1	0.7479431563201198	2.873868592738016	10	10	0		4.2			0.0	qɑɾɑʀɑnnɑn	0		4.2			0.0	0		4.2			0.0
өлтір	1	0.7479431563201198	2.873868592738016	5	5	1	өлтіре	2.5	2.873868592738016	0.0	0.0	ɵɫtɪɾ	1	ɵɫtɪɾe	2.7	2.873868592738016	0.0	0.0	1	өлтіре(ɵɫtɪɾe)	2.7	2.873868592738016	0.0	0.0
рецепті	1	0.7479431563201198	2.873868592738016	7	8	0		3.85			0.0	ɾetseptɪ	0		3.95			0.0	0		4.0			0.0
тағамдармен	1	0.7479431563201198	2.873868592738016	11	11	0		4.75			0.0	tɑʀɑmdɑɾmen	0		4.8			0.0	0		4.8			0.0
үйден	1	0.7479431563201198	2.873868592738016	5	5	1	үйде	2.35	3.475928584065978	0.0	0.0	ujden	1	ujde	2.35	3.475928584065978	0.0	0.0	1	үйде(ujde)	2.35	3.475928584065978	0.0	0.0
кетесің	1	0.7479431563201198	2.873868592738016	7	7	2	келесің, етесің	1.9	3.0243835905700065	0.1505149978319904	0.0	ketesɪŋ	2	kelesɪŋ, etesɪŋ	1.9	3.0243835905700065	0.1505149978319904	0.0	2	келесің(kelesɪŋ), етесің(etesɪŋ)	1.9	3.0243835905700065	0.1505149978319904	0.0
өткізгім	1	0.7479431563201198	2.873868592738016	8	8	1	өткіздім	3.5	2.873868592738016	0.0	0.0	ɵtkɪzɡɪm	1	ɵtkɪzdɪm	3.5	2.873868592738016	0.0	0.0	1	өткіздім(ɵtkɪzdɪm)	3.5	2.873868592738016	0.0	0.0
талқыладым	1	0.7479431563201198	2.873868592738016	10	10	0		4.2			0.0	tɑɫqəɫɑdəm	0		4.2			0.0	0		4.2			0.0
шпалмен	1	0.7479431563201198	2.873868592738016	7	7	0		3.5			0.0	ʃpɑɫmen	0		3.5			0.0	0		3.5			0.0
инженер	1	0.7479431563201198	2.873868592738016	7	8	0		3.95			0.0	əjnʒeneɾ	0		4.5			0.0	0		4.5			0.0
сүріп	1	0.7479431563201198	2.873868592738016	5	5	2	жүріп, сүзіп	2.05	3.112429220097847	0.238560627359831	0.0	suɾɪp	2	ʒuɾɪp, suzɪp	2.05	3.112429220097847	0.238560627359831	0.0	2	жүріп(ʒuɾɪp), сүзіп(suzɪp)	2.05	3.112429220097847	0.238560627359831	0.0
аймақтың	1	0.7479431563201198	2.873868592738016	8	8	0		3.3			0.0	ɑjmɑqtəŋ	0		3.25			0.0	0		3.3			0.0
аулайды	1	0.7479431563201198	2.873868592738016	7	7	0		2.65			0.0	ɑwɫɑjdə	0		2.7			0.0	0		2.7			0.0
артқы	1	0.7479431563201198	2.873868592738016	5	5	1	артқа	2.2	3.718966632752272	0.0	0.0	ɑɾtqə	1	ɑɾtqɑ	2.2	3.718966632752272	0.0	0.0	1	артқа(ɑɾtqɑ)	2.2	3.718966632752272	0.0	0.0
жезөкшеден	1	0.7479431563201198	2.873868592738016	10	10	0		5.65			0.0	ʒezɵkʃeden	0		5.65			0.0	0		5.65			0.0
тілді	1	0.7479431563201198	2.873868592738016	5	5	1	тілі	2.15	2.873868592738016	0.0	0.0	tɪɫdɪ	0		2.3			0.0	0		2.3			0.0
орындалатын	1	0.7479431563201198	2.873868592738016	11	11	0		4.95			0.0	oɾəndɑɫɑtən	0		4.95			0.0	0		4.95			0.0
шақырттым	1	0.7479431563201198	2.873868592738016	9	9	0		3.4			0.0	ʃɑqəɾttəm	0		3.4			0.0	0		3.4			0.0
тіліне	1	0.7479431563201198	2.873868592738016	6	6	1	тілінде	2.6	2.873868592738016	0.0	0.0	tɪlɪne	1	tɪlɪnde	2.65	2.873868592738016	0.0	0.0	1	тілінде(tɪlɪnde)	2.65	2.873868592738016	0.0	0.0
қалпын	1	0.7479431563201198	2.873868592738016	6	6	1	қалсын	2.2	2.873868592738016	0.0	0.0	qɑɫpən	1	qɑɫsən	2.2	2.873868592738016	0.0	0.0	1	қалсын(qɑɫsən)	2.2	2.873868592738016	0.0	0.0
ұйқтадыңыз	1	0.7479431563201198	2.873868592738016	10	10	0		4.5			0.0	ʊjqtɑdəŋəz	0		4.5			0.0	0		4.5			0.0
қойғанын	1	0.7479431563201198	2.873868592738016	8	8	1	қойғаның	2.8	2.873868592738016	0.0	0.0	qojʀɑnən	1	qojʀɑnəŋ	2.8	2.873868592738016	0.0	0.0	1	қойғаның(qojʀɑnəŋ)	2.8	2.873868592738016	0.0	0.0
тигізе	1	0.7479431563201198	2.873868592738016	6	7	0		2.95			0.0	təjɡɪze	0		3.6			0.0	0		3.6			0.0
бұндай	1	0.7479431563201198	2.873868592738016	6	6	2	бұнда, мұндай	2.4	2.873868592738016	0.0	0.0	bʊndɑj	2	bʊndɑ, mʊndɑj	2.4	2.873868592738016	0.0	0.0	2	бұнда(bʊndɑ), мұндай(mʊndɑj)	2.4	2.873868592738016	0.0	0.0
арамызда	1	0.7479431563201198	2.873868592738016	8	8	0		3.25			0.0	ɑɾɑməzdɑ	0		3.3			0.0	0		3.3			0.0
берсеңші	1	0.7479431563201198	2.873868592738016	8	8	0		3.7			0.0	beɾseŋʃɪ	0		3.7			0.0	0		3.7			0.0
сезіміңіз	1	0.7479431563201198	2.873868592738016	9	9	0		3.7			0.0	sezɪmɪŋɪz	0		3.7			0.0	0		3.7			0.0
құмаршылығымыз	1	0.7479431563201198	2.873868592738016	14	14	0		7.55			0.0	qʊmɑɾʃəɫəʀəməz	0		7.55			0.0	0		7.55			0.0
комплексті	1	0.7479431563201198	2.873868592738016	10	10	0		5.45			0.0	komplekstɪ	0		5.45			0.0	0		5.45			0.0
пан	1	0.7479431563201198	2.873868592738016	3	3	6	қан, па, жан, пен, дан, сан	1.7	3.4430308173998188	0.4014542621929187	0.4	pɑn	6	qɑn, pɑ, ʒɑn, pen, dɑn, sɑn	1.7	3.4430308173998188	0.4014542621929187	0.4	6	қан(qɑn), па(pɑ), жан(ʒɑn), пен(pen), дан(dɑn), сан(sɑn)	1.7	3.4430308173998188	0.4014542621929187	0.4
қоюыңа	1	0.7479431563201198	2.873868592738016	6	7	0		2.95			0.0	qojuəŋɑ	0		3.25			0.0	0		3.6			0.0
шығармыз	1	0.7479431563201198	2.873868592738016	8	8	1	шығарсыз	2.65	3.1748985884019967	0.0	0.0	ʃəʀɑɾməz	1	ʃəʀɑɾsəz	2.65	3.1748985884019967	0.0	0.0	1	шығарсыз(ʃəʀɑɾsəz)	2.65	3.1748985884019967	0.0	0.0
канингэм	1	0.7479431563201198	2.873868592738016	8	9	0		4.85			0.0	kɑnəjnɡem	0		4.8			0.0	0		4.85			0.0
тіптен	1	0.7479431563201198	2.873868592738016	6	6	0		2.8			0.0	tɪpten	0		2.8			0.0	0		2.8			0.0
танымаймын	1	0.7479431563201198	2.873868592738016	10	10	0		3.55			0.0	tɑnəmɑjmən	0		3.4			0.0	0		3.55			0.0
сендейлерге	1	0.7479431563201198	2.873868592738016	11	11	0		5.6			0.0	sendejleɾɡe	0		5.6			0.0	0		5.6			0.0
әдемісің	1	0.7479431563201198	2.873868592738016	8	8	0		3.75			0.0	ædemɪsɪŋ	0		3.75			0.0	0		3.75			0.0
кіріңдер	1	0.7479431563201198	2.873868592738016	8	8	0		2.75			0.0	kɪɾɪŋdeɾ	0		2.75			0.0	0		2.75			0.0
сенер	1	0.7479431563201198	2.873868592738016	5	5	4	сендер, сене, сенен, сенем	1.8	3.349641089486002	0.3700193970591385	0.5	seneɾ	4	sendeɾ, sene, senen, senem	1.8	3.349641089486002	0.3700193970591385	0.5	4	сендер(sendeɾ), сене(sene), сенен(senen), сенем(senem)	1.8	3.349641089486002	0.3700193970591385	0.5
